NOC,ISO3,Year,population,gdp_per_capita,income_group,host_country,athletes_sent,sports_participated,events_participated,female_athlete_percentage,prev_total_medals,prev_medals_per_athlete,Gold,Silver,Bronze,total_medals,medals_per_athlete
LBR,LBR,1956,,,,0,4,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,1960,1139522.0,167.17149822469332,,0,4,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,1964,1258745.0,173.92649027404204,,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,1972,1542670.0,238.6109796651254,,0,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,1984,2173312.0,390.40795799222474,,0,7,1,7,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,1988,2446941.0,424.325719336919,,0,8,2,10,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,1996,2232289.0,71.40652487200359,,0,5,1,3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,2000,2928117.0,298.48534057894545,,0,8,1,7,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,2004,3156892.0,284.1402239924584,,0,2,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,2008,3821003.0,451.71385628328477,,0,3,1,4,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,2012,4373043.0,638.3687514620826,,0,3,1,3,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBR,LBR,2016,4755608.0,714.6130631456588,,0,2,1,3,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA,LCA,1996,150436.0,5244.016650860757,,0,6,2,5,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA,LCA,2000,158616.0,5879.561914262069,,0,5,2,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA,LCA,2004,164239.0,6494.600348678856,,0,2,2,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA,LCA,2008,168808.0,8516.960754887867,,0,4,2,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA,LCA,2012,172587.0,9260.300065517144,,0,4,3,4,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LCA,LCA,2016,175646.0,10638.12693966526,,0,5,3,4,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,1972,,,,0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,1980,,,,0,5,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,1984,,,,0,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,1988,,,,0,6,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,1992,,,,0,6,1,8,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,1996,,,,0,9,1,5,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,2000,,,,0,6,3,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,2004,,,,0,3,2,3,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,2008,,,,0,5,2,3,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,2012,,,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LES,LES,2016,,,,0,8,3,8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1948,,,,0,8,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1952,,,,0,9,4,8,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.2222222222222222
LIB,LIB,1960,,,,0,19,6,15,0.0,2.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1964,,,,0,5,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1968,,,,0,11,6,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1972,,,,0,19,9,23,10.526315789473683,0.0,0.0,0.0,1.0,0.0,1.0,0.05263157894736842
LIB,LIB,1976,,,,0,3,3,4,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1980,,,,0,15,8,16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06666666666666667
LIB,LIB,1984,,,,0,22,9,20,4.545454545454546,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1988,,,,0,21,8,28,9.523809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1992,,,,0,12,7,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,1996,,,,0,1,1,1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,2000,,,,0,6,4,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,2004,,,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,2008,,,,0,6,4,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,2012,,,,0,10,7,10,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIB,LIB,2016,,,,0,9,7,9,55.55555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1936,,,,0,6,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1948,,,,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1952,,,,0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1960,16451.0,,,0,5,3,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1964,18755.0,,,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1968,20835.0,,,0,2,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1972,22132.0,5645.23266418851,,0,6,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1976,24058.0,11326.348843121912,,0,6,2,9,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1984,26596.0,18898.36786933913,,0,7,3,7,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1988,27948.0,41568.54411827548,,0,12,5,15,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1992,29627.0,55057.11106256542,,0,7,4,8,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,1996,31033.0,80688.7182490376,,0,2,2,2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,2000,32645.0,76087.91111420198,,0,2,2,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,2004,34447.0,100280.8313567052,,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,2008,35473.0,143249.22730209335,,0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,2012,36657.0,148842.03514434196,,0,3,3,4,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LIE,LIE,2016,37716.0,165375.4913962594,,0,3,2,3,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,LTU,1924,,,,0,13,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,LTU,1928,,,,0,12,4,10,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LTU,LTU,1992,3700114.0,,,0,47,11,31,23.404255319148938,0.0,0.0,1.0,0.0,1.0,2.0,0.0425531914893617
LTU,LTU,1996,3601613.0,2327.4348569549907,,0,61,14,49,26.229508196721312,2.0,0.0425531914893617,0.0,0.0,1.0,1.0,0.01639344262295082
LTU,LTU,2000,3499536.0,3293.2299786708563,,0,61,15,50,34.42622950819672,1.0,0.01639344262295082,2.0,0.0,3.0,5.0,0.08196721311475409
LTU,LTU,2004,3377075.0,6700.327191893822,,0,59,13,44,20.33898305084746,5.0,0.08196721311475409,1.0,2.0,0.0,3.0,0.05084745762711865
LTU,LTU,2008,3198231.0,14944.996652175008,,0,71,16,54,38.028169014084504,3.0,0.05084745762711865,0.0,2.0,3.0,5.0,0.07042253521126761
LTU,LTU,2012,2989139.0,14361.143557217645,,0,62,14,54,37.096774193548384,5.0,0.07042253521126761,2.0,1.0,2.0,5.0,0.08064516129032258
LTU,LTU,2016,2877325.0,14960.878352544913,,0,67,15,49,28.35820895522388,5.0,0.08064516129032258,0.0,1.0,3.0,4.0,0.05970149253731343
LUX,LUX,1900,,,,0,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
LUX,LUX,1912,,,,0,21,2,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1920,,,,0,25,6,18,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.04
LUX,LUX,1924,,,,0,48,10,35,4.166666666666666,1.0,0.04,1.0,1.0,0.0,2.0,0.041666666666666664
LUX,LUX,1928,,,,0,48,10,31,4.166666666666666,2.0,0.041666666666666664,1.0,0.0,0.0,1.0,0.020833333333333332
LUX,LUX,1932,,,,0,3,1,3,0.0,1.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1936,,,,0,49,10,37,2.0408163265306123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1948,,,,0,45,8,32,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1952,,,,0,44,9,32,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.022727272727272728
LUX,LUX,1956,,,,0,11,5,22,9.090909090909092,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1960,313970.0,2261.177418365942,,0,52,10,48,9.615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1964,327750.0,2779.184397463263,,0,12,7,18,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1968,335850.0,3202.505948528254,,0,5,5,7,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1972,346600.0,5486.720627890889,,0,11,5,8,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1976,360731.0,9490.6903118849,,0,8,4,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1980,364150.0,16531.114898839685,,0,3,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1984,365998.0,12126.939198790935,,0,5,3,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1988,373450.0,25219.354278173152,,0,8,4,11,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1992,392175.0,39570.86156659859,,0,6,4,8,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,1996,414225.0,50444.3591236175,,0,6,5,7,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,2000,436300.0,48659.59887532334,,0,7,4,8,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,2004,458095.0,76544.91708684732,,0,10,6,10,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,2008,488650.0,120422.13793415687,,0,13,7,17,30.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,2012,530946.0,112584.6762709582,,0,9,7,11,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUX,LUX,2016,582014.0,106899.29354955172,,0,10,5,14,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,1964,,,,0,3,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,1968,,,,0,4,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,1972,,,,0,11,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,1980,,,,0,11,4,18,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,1984,,,,0,5,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,1992,,,,0,13,6,15,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,1996,,,,0,11,4,10,63.63636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,2000,,,,0,11,4,10,54.54545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,2004,,,,0,8,5,8,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,2008,,,,0,6,4,6,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,2012,,,,0,7,5,7,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAD,MAD,2016,,,,0,6,4,6,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAL,MAL,1956,,,,0,32,5,13,3.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAL,MAL,1960,,,,0,9,4,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,MAR,1960,11624933.0,175.24012757166903,,0,47,10,45,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.02127659574468085
MAR,MAR,1964,12898886.0,216.94472674444955,,0,20,4,10,0.0,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,0.0
MAR,MAR,1968,14347899.0,228.00706449215764,,0,25,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,MAR,1972,15924692.0,318.63206803464846,,0,35,5,19,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,MAR,1976,17574182.0,545.3623550890256,,0,9,2,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAR,MAR,1984,21593778.0,686.5249774433802,,0,34,6,18,2.941176470588235,0.0,0.0,2.0,0.0,0.0,2.0,0.058823529411764705
MAR,MAR,1988,23500524.0,1093.8180009732412,,0,27,4,25,11.11111111111111,2.0,0.058823529411764705,1.0,0.0,2.0,3.0,0.1111111111111111
MAR,MAR,1992,25212468.0,1337.0793145193102,,0,44,7,24,2.272727272727273,3.0,0.1111111111111111,1.0,1.0,1.0,3.0,0.06818181818181818
MAR,MAR,1996,26808107.0,1610.0193694256488,,0,34,7,28,5.88235294117647,3.0,0.06818181818181818,0.0,0.0,2.0,2.0,0.058823529411764705
MAR,MAR,2000,28423435.0,1513.4502709417259,,0,55,9,28,16.363636363636363,2.0,0.058823529411764705,0.0,1.0,4.0,5.0,0.09090909090909091
MAR,MAR,2004,29953018.0,2207.2615671317894,,0,55,9,28,14.545454545454545,5.0,0.09090909090909091,2.0,1.0,0.0,3.0,0.05454545454545454
MAR,MAR,2008,31606767.0,3221.5540092747683,,0,47,7,35,23.404255319148938,3.0,0.05454545454545454,0.0,1.0,1.0,2.0,0.0425531914893617
MAR,MAR,2012,33355241.0,3206.014680305535,,0,63,12,40,26.984126984126984,2.0,0.0425531914893617,0.0,0.0,1.0,1.0,0.015873015873015872
MAR,MAR,2016,35023457.0,3185.663454207775,,0,48,13,39,39.58333333333333,1.0,0.015873015873015872,0.0,0.0,1.0,1.0,0.020833333333333332
MAS,MAS,1964,,,,0,61,10,48,6.557377049180328,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS,MAS,1968,,,,0,31,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS,MAS,1972,,,,0,45,6,20,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS,MAS,1976,,,,0,23,5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS,MAS,1984,,,,0,21,5,12,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS,MAS,1988,,,,0,9,5,15,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS,MAS,1992,,,,0,26,6,11,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.038461538461538464
MAS,MAS,1996,,,,0,35,8,21,8.571428571428571,1.0,0.038461538461538464,0.0,1.0,1.0,2.0,0.05714285714285714
MAS,MAS,2000,,,,0,40,9,32,20.0,2.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0
MAS,MAS,2004,,,,0,26,11,31,30.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAS,MAS,2008,,,,0,32,10,29,43.75,0.0,0.0,0.0,1.0,0.0,1.0,0.03125
MAS,MAS,2012,,,,0,29,9,25,44.827586206896555,1.0,0.03125,0.0,1.0,1.0,2.0,0.06896551724137931
MAS,MAS,2016,,,,0,32,10,29,46.875,2.0,0.06896551724137931,0.0,4.0,1.0,5.0,0.15625
MAW,MAW,1972,,,,0,16,3,17,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,1984,,,,0,15,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,1988,,,,0,16,3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,1992,,,,0,4,1,4,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,1996,,,,0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,2000,,,,0,2,1,2,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,2004,,,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,2008,,,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,2012,,,,0,3,2,3,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MAW,MAW,2016,,,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDA,MDA,1996,2947293.0,575.1454551390186,,0,40,10,41,12.5,0.0,0.0,0.0,1.0,1.0,2.0,0.05
MDA,MDA,2000,2924668.0,440.53868398037235,,0,34,7,34,14.705882352941178,2.0,0.05,0.0,1.0,1.0,2.0,0.058823529411764705
MDA,MDA,2004,2896023.0,897.1784947494684,,0,33,8,31,21.21212121212121,2.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
MDA,MDA,2008,2868833.0,2110.5530535385687,,0,29,8,28,27.586206896551722,0.0,0.0,0.0,0.0,1.0,1.0,0.034482758620689655
MDA,MDA,2012,2860324.0,3044.8084324814986,,0,20,9,19,40.0,1.0,0.034482758620689655,0.0,0.0,2.0,2.0,0.1
MDA,MDA,2016,2803186.0,2847.087947704789,,0,23,9,22,39.130434782608695,2.0,0.1,0.0,0.0,0.0,0.0,0.0
MDV,MDV,1988,210885.0,799.0825017192836,,0,7,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,MDV,1992,238543.0,1194.2325242812988,,0,7,2,8,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,MDV,1996,262347.0,1716.7428175371604,,0,6,2,6,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,MDV,2000,282019.0,2213.8123505317794,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,MDV,2004,301413.0,4070.2609459446007,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,MDV,2008,336170.0,6757.432809292917,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,MDV,2012,386818.0,7461.29703686309,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDV,MDV,2016,443308.0,9947.807447317393,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX,MEX,1900,,,,0,3,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333
MEX,MEX,1924,,,,0,15,3,15,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
MEX,MEX,1928,,,,0,30,6,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MEX,MEX,1932,,,,0,73,12,52,2.73972602739726,0.0,0.0,0.0,2.0,0.0,2.0,0.0273972602739726
MEX,MEX,1936,,,,0,32,8,14,0.0,2.0,0.0273972602739726,0.0,0.0,3.0,3.0,0.09375
MEX,MEX,1948,,,,0,88,14,57,7.954545454545454,3.0,0.09375,2.0,1.0,2.0,5.0,0.056818181818181816
MEX,MEX,1952,,,,0,64,13,35,4.6875,5.0,0.056818181818181816,0.0,1.0,0.0,1.0,0.015625
MEX,MEX,1956,,,,0,24,10,20,12.5,1.0,0.015625,1.0,0.0,1.0,2.0,0.08333333333333333
MEX,MEX,1960,36724615.0,355.07519956301786,,0,69,14,55,8.695652173913043,2.0,0.08333333333333333,0.0,0.0,1.0,1.0,0.014492753623188406
MEX,MEX,1964,41772049.0,480.7042144377452,,0,94,15,58,4.25531914893617,1.0,0.014492753623188406,0.0,0.0,1.0,1.0,0.010638297872340425
MEX,MEX,1968,47668303.0,615.9229121288416,,1,275,20,146,15.272727272727273,1.0,0.010638297872340425,3.0,3.0,3.0,9.0,0.03272727272727273
MEX,MEX,1972,54030168.0,836.5696734461385,,0,174,20,112,12.643678160919542,9.0,0.03272727272727273,0.0,1.0,0.0,1.0,0.005747126436781609
MEX,MEX,1976,60645512.0,1465.498778624739,,0,97,17,54,5.154639175257731,1.0,0.005747126436781609,1.0,0.0,1.0,2.0,0.020618556701030927
MEX,MEX,1980,67300334.0,3054.6216229178417,,0,45,12,43,20.0,2.0,0.020618556701030927,0.0,1.0,3.0,4.0,0.08888888888888889
MEX,MEX,1984,73506846.0,2506.3074275475456,,0,99,18,87,22.22222222222222,4.0,0.08888888888888889,2.0,3.0,1.0,6.0,0.06060606060606061
MEX,MEX,1988,79695531.0,2278.812227209922,,0,83,17,82,20.481927710843372,6.0,0.06060606060606061,0.0,0.0,2.0,2.0,0.024096385542168676
MEX,MEX,1992,86044809.0,4220.566436770571,,0,102,18,71,25.49019607843137,2.0,0.024096385542168676,0.0,1.0,0.0,1.0,0.00980392156862745
MEX,MEX,1996,92452702.0,4674.367927336813,,0,98,19,57,27.55102040816326,1.0,0.00980392156862745,0.0,0.0,1.0,1.0,0.01020408163265306
MEX,MEX,2000,98625552.0,7524.02713693678,,0,78,19,67,33.33333333333333,1.0,0.01020408163265306,1.0,2.0,3.0,6.0,0.07692307692307693
MEX,MEX,2004,104394131.0,7849.667596495654,,0,109,20,68,45.87155963302752,6.0,0.07692307692307693,0.0,3.0,1.0,4.0,0.03669724770642202
MEX,MEX,2008,110374288.0,10523.768540324385,,0,83,23,73,48.19277108433735,4.0,0.03669724770642202,2.0,0.0,1.0,3.0,0.03614457831325301
MEX,MEX,2012,116818208.0,10744.133524268636,,0,99,23,75,37.37373737373738,3.0,0.03614457831325301,1.0,3.0,3.0,7.0,0.0707070707070707
MEX,MEX,2016,122251351.0,9097.923976747688,,0,123,27,80,35.77235772357724,7.0,0.0707070707070707,0.0,3.0,2.0,5.0,0.04065040650406504
MGL,MGL,1964,,,,0,21,5,29,19.047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGL,MGL,1968,,,,0,16,4,26,25.0,0.0,0.0,0.0,1.0,3.0,4.0,0.25
MGL,MGL,1972,,,,0,39,7,39,5.128205128205128,4.0,0.25,0.0,1.0,0.0,1.0,0.02564102564102564
MGL,MGL,1976,,,,0,32,5,29,6.25,1.0,0.02564102564102564,0.0,1.0,0.0,1.0,0.03125
MGL,MGL,1980,,,,0,43,8,41,9.30232558139535,1.0,0.03125,0.0,2.0,2.0,4.0,0.09302325581395349
MGL,MGL,1988,,,,0,28,5,28,14.285714285714285,4.0,0.09302325581395349,0.0,0.0,1.0,1.0,0.03571428571428571
MGL,MGL,1992,,,,0,33,8,31,18.181818181818183,1.0,0.03571428571428571,0.0,0.0,2.0,2.0,0.06060606060606061
MGL,MGL,1996,,,,0,16,7,16,25.0,2.0,0.06060606060606061,0.0,0.0,1.0,1.0,0.0625
MGL,MGL,2000,,,,0,20,6,21,40.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.0
MGL,MGL,2004,,,,0,20,7,21,35.0,0.0,0.0,0.0,0.0,1.0,1.0,0.05
MGL,MGL,2008,,,,0,28,7,29,50.0,1.0,0.05,2.0,2.0,0.0,4.0,0.14285714285714285
MGL,MGL,2012,,,,0,29,7,32,44.827586206896555,4.0,0.14285714285714285,0.0,2.0,3.0,5.0,0.1724137931034483
MGL,MGL,2016,,,,0,43,9,41,39.53488372093023,5.0,0.1724137931034483,0.0,1.0,1.0,2.0,0.046511627906976744
MHL,MHL,2008,52030.0,2810.0741956638667,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MHL,MHL,2012,51419.0,3506.526347207647,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MHL,MHL,2016,47709.0,4210.960428002473,,0,5,3,5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKD,MKD,1996,2012553.0,2306.5336695763494,,0,11,4,16,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKD,MKD,2000,2026350.0,1861.8989978064396,,0,10,5,15,40.0,0.0,0.0,0.0,0.0,1.0,1.0,0.1
MKD,MKD,2004,2016186.0,2818.5814561241964,,0,10,5,14,30.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0
MKD,MKD,2008,1971493.0,5026.4202989872965,,0,7,5,7,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKD,MKD,2012,1929821.0,5049.826538615698,,0,4,2,4,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MKD,MKD,2016,1906313.0,5598.486226179673,,0,6,4,6,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,1964,5730125.0,,,0,2,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,1968,6082979.0,56.51375304663309,,0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,1972,6483726.0,75.0521043387011,,0,3,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,1980,7530515.0,233.67474686657334,,0,7,3,7,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,1984,8208599.0,150.20006508696113,,0,4,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,1988,8833996.0,245.53334676560164,,0,6,3,8,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,1992,9553540.0,296.2957582351737,,0,5,2,6,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,1996,10407278.0,267.161312421177,,0,3,1,4,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI,MLI,2000,11559290.0,256.19955497824145,,0,5,3,5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
